,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Type_H,Type_L,Type_M,label
18749,-0.022993686,1.2570086,-0.7626842,1.0164016,0.83825207,False,True,False,OSF
18750,0.6694871,0.50366986,-0.43158838,0.41656294,1.0584882,False,True,False,OSF
18751,-1.5711153,-1.461272,-0.49774987,0.48974258,0.9835423,False,True,False,OSF
18752,-1.9274355,-1.63675,-0.7081576,1.0907718,0.8273396,False,True,False,OSF
18753,-1.1782235,-1.7070713,-0.5879897,0.98659396,0.6349348,False,True,False,OSF
18754,-0.90125436,-1.3313904,-0.71582896,1.0804434,1.0566778,False,True,False,OSF
18755,-0.7233171,0.16375026,-0.50143516,0.20312364,1.3359429,False,True,False,OSF
18756,-1.0630605,-1.2574655,-0.65429425,1.1707543,0.93122244,False,True,False,OSF
18757,1.7876172,2.3272934,-0.4757874,0.9364555,0.91095734,False,True,False,OSF
18758,0.09395254,0.7164856,-0.76801425,1.330746,0.92130387,False,True,False,OSF
18759,-0.38680986,-0.007448291,-0.75432533,1.2911165,0.9971648,False,True,False,OSF
18760,0.28985354,0.40889877,-0.41649547,0.7787875,0.83880967,False,True,False,OSF
18761,1.5746605,1.375829,-0.36018556,0.4731457,0.9573142,False,True,False,OSF
18762,1.3126667,1.680763,-0.49397504,0.77533114,0.73021936,False,True,False,OSF
18763,-0.6813631,-0.3430385,-0.49487233,0.96167284,0.66937476,False,True,False,OSF
18764,-1.2637166,-1.3424015,-0.41953668,0.65481037,0.89896643,False,True,False,OSF
18765,0.02274132,0.7693892,-0.68669546,1.0420133,0.8622883,False,True,True,OSF
18766,1.3008449,1.4852148,-0.49931034,0.75894797,0.7523133,False,True,False,OSF
18767,1.7869072,2.2670324,-0.48210722,0.8727256,0.85614693,False,True,False,OSF
18768,-1.1867926,-0.6922925,-0.7006619,1.0648621,0.8385192,False,True,True,OSF
18769,-0.78448975,0.10484055,-0.45610744,0.513022,1.2435864,False,True,False,OSF
18770,-1.836791,-1.6587473,-0.48524916,0.4616647,1.0320815,False,True,False,OSF
18771,-1.2847514,-1.6528664,-0.34218666,0.4337129,1.0845795,False,True,False,OSF
18772,-0.2947785,0.7926628,-0.47396705,0.8654057,0.6845408,False,True,False,OSF
18773,0.85700065,0.8765479,-0.50410414,0.7853535,0.75812316,False,True,False,OSF
18774,-0.8902416,-0.29038513,-0.48747286,0.9769965,0.65180373,False,True,False,OSF
18775,-0.68800044,0.024183774,-0.25778398,0.2036713,1.2531736,False,True,False,OSF
18776,-0.5627823,-0.574373,-0.42584488,0.742018,0.8834264,False,True,False,OSF
18777,1.2415215,1.4056842,-0.79382825,0.8071392,0.91752666,False,True,False,OSF
18778,1.1267711,1.2464979,-0.50119066,0.7693035,0.7545917,False,True,False,OSF
18779,0.047441527,0.61966246,-0.67922676,1.0831538,0.8396586,False,True,True,OSF
18780,-0.8452166,0.039148945,-0.47604582,0.23690243,1.210668,False,True,False,OSF
18781,-1.4293368,-1.5395514,-0.4724129,0.4225542,1.1121585,False,True,False,OSF
18782,-0.36686477,-0.91459286,-0.6230872,1.2085,0.68652624,False,True,False,OSF
18783,-0.34961095,-0.99112046,-0.32127577,0.3907126,1.2367579,False,True,False,OSF
18784,-1.7830154,-1.8276185,-0.41365537,0.71609545,0.85837877,False,True,False,OSF
18785,0.34462,0.19408101,-0.7697912,0.91189075,0.80933535,False,True,False,OSF
18786,-1.5418086,-1.4827188,-0.46816137,0.3686907,1.122464,False,True,False,OSF
18787,0.06400189,0.5192357,-0.67421836,1.11074,0.82448435,False,True,True,OSF
18788,0.13101935,0.47661743,-0.4635994,0.83203244,0.8949328,False,True,False,OSF
18789,-1.4621768,-1.3196034,-0.7223098,1.0085547,0.8080725,False,True,False,OSF
18790,-0.07665389,1.1797051,-0.46502808,0.78895247,0.7193999,False,True,False,OSF
18791,0.22006227,-0.2760456,-0.31948984,0.39902726,1.3326713,True,True,False,OSF
18792,-0.94263047,-0.745021,-0.71432465,1.1006131,0.72136486,False,True,False,OSF
18793,-0.2534684,0.39843816,-0.24985087,0.24695162,1.2077379,False,True,False,OSF
18794,-0.48767453,-0.43605778,-0.65981305,1.057355,1.1098452,False,True,False,OSF
18795,-0.8029158,-0.73170745,-0.73957175,0.9663865,0.99595165,False,True,False,OSF
18796,-0.7835156,-0.17739557,-0.45166755,0.6594278,0.84893924,False,True,False,OSF
18797,-1.78323,-1.7321718,-0.3957658,0.5649042,0.94880164,False,True,False,OSF
18798,0.20589598,-0.3133584,-0.30065322,0.38030759,1.2547299,False,True,False,OSF
18799,-1.3332273,-1.5479599,-0.48055163,0.59763974,1.0887904,False,True,False,OSF
18800,-0.013714597,0.23459707,-0.3719433,0.5870486,1.0468037,False,True,False,OSF
18801,-0.027831359,1.3009281,-0.76213634,0.96633387,0.8249798,False,True,False,OSF
18802,-0.40219796,-0.9660951,-0.42062718,0.5106261,1.089443,False,True,False,OSF
18803,-0.618721,-0.88766557,-0.42282465,0.5200807,1.0941418,False,True,False,OSF
18804,-0.9373635,-0.82938147,-0.44574916,0.7381088,0.88492256,False,True,False,OSF
18805,-0.9828839,-0.41986635,-0.46412632,0.50797313,1.199658,False,True,False,OSF
18806,0.1280309,-0.14481254,-0.277783,0.40110782,1.1985239,False,True,False,OSF
18807,-0.87752825,-0.06856024,-0.47604582,0.2522359,1.2035654,False,True,False,OSF
18808,-0.17173977,-0.5826564,-0.3312251,0.44045138,1.2441636,False,True,False,OSF
18809,-0.8769504,-0.06665832,-0.47604582,0.25196463,1.203691,False,True,False,OSF
18810,-1.0658673,-1.4490848,-0.7321168,0.9910245,1.0610031,False,True,False,OSF
18811,-1.8596256,-2.237484,-0.47281212,0.6993067,1.0675794,False,True,False,OSF
18812,1.3674991,1.5766326,-0.4985906,0.7549826,0.75144076,False,True,False,OSF
18813,-1.9594171,-1.6561447,-0.70876205,1.0866442,0.82353127,False,True,False,OSF
18814,-1.4592379,-1.5261378,-0.4179848,0.67093205,0.88821757,False,True,False,OSF
18815,0.26987544,0.34983888,-0.7692613,1.0367697,0.84271806,False,True,False,OSF
18816,0.030451877,0.7225668,-0.68436056,1.0548748,0.8552136,False,True,True,OSF
18817,-0.24651733,1.002901,-0.8258906,1.0928315,0.88595235,False,True,False,OSF
18818,-0.6948524,-0.48603344,-0.3912836,0.7640912,0.76814157,False,True,False,OSF
18819,-1.3924847,-1.355565,-0.51979136,0.6526303,0.9397611,False,True,True,OSF
18820,-1.0236821,-1.1121682,-0.3078557,0.3475434,1.159006,False,True,False,OSF
18821,-0.9215957,-0.28050008,-0.5595808,0.9097553,0.85354364,False,True,True,OSF
18822,-1.4390616,-1.4056907,-0.4575717,0.31008077,1.1330965,False,True,False,OSF
18823,-0.9981234,-1.7438086,-0.6051906,1.0954624,0.65182257,False,True,False,OSF
18824,-0.42564335,0.5356773,-0.5635983,0.83540094,0.8029062,False,True,True,OSF
18825,-2.2170026,-2.5810573,-0.4545713,0.69770604,1.0518973,False,True,False,OSF
18826,1.6110173,2.2762418,-0.81749576,0.898068,1.0239216,False,True,False,OSF
18827,0.029791445,0.7265959,-0.68456167,1.0537671,0.8558229,False,True,True,OSF
18828,-0.66364694,-0.23545444,-0.37784818,0.624168,1.0876621,False,True,False,OSF
18829,0.3002554,0.32886764,-0.50384986,0.8390381,0.7390074,False,True,False,OSF
18830,1.6479685,2.2663817,-0.47410148,0.94294906,0.91944265,False,True,False,OSF
18831,-0.0996865,-0.13502762,-0.4168988,0.8146517,0.83089805,False,True,False,OSF
18832,-1.0791421,-1.3223062,-0.31689727,0.3778573,1.1380438,False,True,False,OSF
18833,-0.71344364,-0.50027287,-0.38459453,0.6098396,1.0918691,False,True,False,OSF
18834,-0.55984336,-0.3821031,-0.7487189,1.2211176,1.0152843,False,True,False,OSF
18835,0.013561297,0.13261871,-0.50122774,0.8748559,0.7186699,False,True,False,OSF
18836,0.058388207,1.2227988,-0.75448334,0.9339776,0.7675057,False,True,False,OSF
18837,-1.2299025,-1.4445051,-0.64359516,1.0160763,0.67105746,False,True,False,OSF
18838,-0.18775529,-0.037929192,-0.5490757,0.88270646,0.87664694,False,True,False,OSF
18839,1.7588884,2.139578,-0.49164426,0.764159,0.7713855,False,True,False,OSF
18840,-1.2570462,-1.2636217,-0.48395306,0.6589029,1.09455,False,True,False,OSF
18841,0.8301706,1.4619913,-0.19950652,0.43978795,0.9942263,False,True,False,OSF
18842,0.4740319,0.20198902,-0.7507123,0.8906573,0.68915904,False,True,False,OSF
18843,-0.1254434,0.14765896,-0.45825887,0.7068249,0.9212095,False,True,False,OSF
18844,1.7667475,2.3609776,-0.8093147,0.85700876,1.0214772,False,True,False,OSF
18845,-1.4122151,-1.2443022,-0.3795663,0.50870156,0.9651309,False,True,False,OSF
18846,-0.33314967,0.28044355,-0.57311887,0.89193934,0.65896535,False,True,False,OSF
18847,-1.0436603,-0.26045477,-0.45942128,0.46658385,1.2175121,False,True,False,OSF
18848,1.2721655,1.6378446,-0.24011312,0.42455405,1.0167105,False,True,False,OSF
18849,-0.5819679,-0.74054146,-0.5349913,0.98039824,0.7064836,False,True,False,OSF
18850,-0.9878041,-1.0803359,-0.35003063,0.5166741,1.0970606,False,True,False,OSF
18851,1.219397,1.638295,-0.4671952,0.76134825,0.942196,False,True,False,OSF
18852,-1.4411255,-1.0136182,-0.49680653,0.46700746,1.0219893,False,True,False,OSF
18853,-1.6060357,-1.4949563,-0.5529925,1.0241375,0.93487394,False,True,True,OSF
18854,-0.71715856,0.0836941,-0.5817391,0.44264513,1.3369831,False,True,False,OSF
18855,0.47569948,1.4101387,-0.45859665,0.83995134,0.98810333,False,True,False,OSF
18856,1.5137025,1.4286325,-0.33598706,0.46335307,0.9692844,False,True,False,OSF
18857,0.13760717,0.40386868,-0.43654993,0.3938882,1.277631,False,True,False,OSF
18858,-1.7858057,-1.7820723,-0.4232875,0.7098881,0.86887443,False,True,False,OSF
18859,1.5755851,1.3550079,-0.36565605,0.4762272,0.9553658,False,True,False,OSF
18860,-1.615546,-1.4205558,-0.46257555,0.31253082,1.1330965,False,True,False,OSF
18861,0.6483533,0.4748156,-0.42858836,0.37835932,1.1085252,False,True,False,OSF
18862,0.20984207,0.10954531,-0.5162835,0.86086553,0.74275964,False,True,False,OSF
18863,0.67343324,1.299877,-0.31321758,0.42975992,1.4452184,True,True,False,OSF
18864,-0.77768725,-0.92107445,-0.53872985,0.99931026,0.7224133,False,True,True,OSF
18865,0.9472654,0.9120589,-0.36814153,0.5200402,0.99151564,False,True,False,OSF
18866,-0.2612945,0.05226224,-0.4901377,0.8745158,0.94266325,False,True,False,OSF
18867,0.7158991,0.61926204,-0.436666,0.4865185,1.0177678,False,True,False,OSF
18868,-0.20903774,-0.10009221,-0.68217355,1.1912354,0.95507985,False,True,True,OSF
18869,-1.4923257,-1.2340667,-0.71161413,1.0916554,0.7739223,False,True,False,OSF
18870,0.43407568,1.6338906,-0.45904455,0.9524274,0.99243563,False,True,False,OSF
18871,-1.8459547,-1.7884288,-0.46199697,0.37839773,1.1187333,False,True,False,OSF
18872,0.32782847,-0.027568689,-0.4361646,0.421495,1.0536296,False,True,False,OSF
18873,0.45720735,0.023608191,-0.76596546,0.7688319,0.74461704,False,True,False,OSF
18874,-0.5398157,-0.33873412,-0.7493679,1.2292202,1.0131868,False,True,False,OSF
18875,-0.025982145,1.2841611,-0.7623453,0.98542696,0.83004117,False,True,False,OSF
18876,-1.6216384,-2.1554508,-0.60667163,1.0217048,0.714137,False,True,False,OSF
18877,0.58689994,0.3109745,-0.43309042,0.48774272,1.0290241,False,True,False,OSF
18878,-0.55774647,0.5439607,-0.44202453,0.5330497,1.06179,False,True,False,OSF
18879,-0.34191692,0.089775264,-0.7557802,1.3092827,0.99246264,False,True,False,OSF
18880,-1.1973596,-0.55167496,-0.46051064,0.42817727,1.1963862,False,True,False,OSF
18881,-0.8690747,-0.7298556,-0.5149129,1.0024052,0.6727381,False,True,False,OSF
18882,-1.6134325,-1.3530624,-0.46615264,0.3078783,1.1453029,False,True,False,OSF
18883,-0.6322103,-0.43946123,-0.43910092,0.41281933,1.0975091,False,True,False,OSF
18884,-0.29329252,-0.43062726,-0.5281708,0.9368183,0.71970946,False,True,False,OSF
18885,-0.5655066,-1.1881702,-0.4361646,0.31387314,1.1237913,False,True,False,OSF
18886,-0.8556184,-0.91772103,-0.583458,0.91765016,0.67187303,False,True,False,OSF
18887,0.8184314,1.2114874,-0.46257368,0.6883262,0.9444435,False,True,False,OSF
18888,0.005421457,1.2489253,-0.76210976,0.8810202,0.80223066,False,True,False,OSF
18889,-1.3904868,-1.154461,-0.45256707,0.7310542,0.8678991,False,True,False,OSF
18890,-0.49378356,-0.86556816,-0.097185805,0.2457395,1.2641383,False,True,False,OSF
18891,-0.564615,0.18357036,-0.9312083,1.3905755,0.9100437,False,True,False,OSF
18892,0.39606774,0.086872324,-0.7701556,0.8259236,0.7863548,False,True,False,OSF
18893,-0.16544914,0.16915575,-0.23552792,0.4540142,1.0080473,False,True,False,OSF
18894,0.4854574,0.8729192,-0.46623504,0.85526186,0.8981271,False,True,False,OSF
18895,0.46118647,0.37939385,-0.51034534,0.82292205,0.7542749,False,True,False,OSF
18896,0.17720015,0.578771,-0.372259,0.7931401,0.7053501,False,True,False,OSF
18897,-0.6616987,-1.308317,-0.42858124,0.38871172,1.1208421,False,True,False,OSF
18898,-1.199374,-0.8586862,-0.45150352,0.6969681,0.8677487,False,True,False,OSF
18899,0.104569,-0.24649063,-0.43243846,0.35706788,1.0969695,False,True,False,OSF
18900,-1.5832838,-1.6354736,-0.54237694,0.96499956,0.9083615,False,True,True,OSF
18901,-1.0708702,-0.7132888,-0.47604582,0.34402925,1.1610457,False,True,False,OSF
18902,-1.7814798,-1.8153311,-0.4545713,0.74667543,1.0447143,False,True,False,OSF
18903,-1.6282593,-1.5432802,-0.43860173,0.71832347,0.87506115,False,True,False,OSF
18904,0.27672744,0.8918634,-0.738388,1.0267262,0.6774745,False,True,False,OSF
18905,-1.0978653,-0.5282262,-0.49376234,0.24704626,1.2870225,False,True,False,OSF
18906,-1.0309304,-0.8225996,-0.45495853,0.75587964,0.8844605,False,True,False,OSF
18907,0.15530679,0.9010477,-0.56028825,0.86462027,0.77892584,False,True,False,OSF
18908,-1.3004862,-0.747048,-0.46884033,0.27126268,1.1699332,False,True,False,OSF
18909,0.8741224,1.1642646,-0.4900673,0.84491354,0.8314617,False,True,False,OSF
18910,-0.2765175,-0.5946936,-0.64063674,1.212057,0.70215,False,True,False,OSF
18911,-1.6935431,-1.7791694,-0.63149107,1.0258318,0.79012156,False,True,False,OSF
18912,0.036230672,0.3027912,-0.55557907,0.8987536,0.8847147,False,True,True,OSF
18913,-0.61456025,-0.65362835,-0.5400263,0.9749794,0.7056272,False,True,False,OSF
18914,-0.4586485,0.6412093,-0.89054143,1.2915909,0.9661279,False,True,False,OSF
18915,1.5740496,1.3763546,-0.3599459,0.47304875,0.9574326,False,True,False,OSF
18916,-1.5659308,-1.6321954,-0.54139316,0.95822495,0.90538037,False,True,True,OSF
18917,-0.07764454,0.07020543,-0.50039375,0.8862505,0.7121999,False,True,False,OSF
18918,0.0054709893,0.99817115,-0.76591194,1.3115562,0.91649485,False,True,False,OSF
18919,0.96811855,1.3367394,-0.4636511,0.6919744,0.9538842,False,True,False,OSF
18920,-0.7137243,0.15646788,-0.4999099,0.28922227,1.3599249,False,True,False,OSF
18921,-0.41431692,0.65289617,-0.8795046,1.3169705,0.9678779,False,True,False,OSF
18922,-1.298637,-1.7309705,-0.6270328,1.0160763,0.6568885,False,True,False,OSF
18923,0.45004165,0.61926204,-0.2524805,0.4188196,1.052719,False,True,False,OSF
18924,-1.6601087,-1.3455547,-0.49096307,0.45413256,1.0255303,False,True,False,OSF
18925,-1.7623107,-1.6531416,-0.4833449,0.44713753,1.044379,False,True,False,OSF
18926,-1.2467434,-1.1619186,-0.50979143,0.5321261,0.94717956,False,True,False,OSF
18927,-0.16782671,0.0849704,-0.09490107,0.32718226,1.1101881,False,True,False,OSF
18928,-1.1428243,-1.1004562,-0.5069813,0.58570623,0.9380582,False,True,False,OSF
18929,-0.8154971,0.14778408,-0.740445,0.97027373,0.81187487,False,True,False,OSF
18930,-1.7847655,-2.000919,-0.6193899,1.0267998,0.79260826,False,True,False,OSF
18931,-1.6688099,-1.5882257,-0.544164,0.93647486,0.9397611,False,True,True,OSF
18932,-1.2312233,-0.94044405,-0.3779156,0.5451485,1.0508271,False,True,False,OSF
18933,0.1249929,0.90660334,-0.7643698,0.8411844,0.7912746,False,True,False,OSF
18934,-1.0164009,-1.3779125,-0.72687626,0.999383,1.0552069,False,True,True,OSF
18935,0.72220623,0.50279397,-0.4254472,0.3437536,1.184666,False,True,False,OSF
18936,-1.3332273,-1.5852978,-0.47636038,0.47758526,1.1023364,False,True,False,OSF
18937,1.6436758,2.2721126,-0.8238635,0.8890187,1.0203128,False,True,False,OSF
18938,-0.4881864,0.6656841,-0.44395614,0.5927206,1.0527163,False,True,False,OSF
18939,0.668513,1.5279583,-0.85185146,1.0802987,0.99924755,False,True,False,OSF
18940,0.36608407,0.34418318,-0.43352896,0.7259845,0.9119093,False,True,False,OSF
18941,-1.4511145,-1.5418538,-0.48524916,0.66885614,1.0638866,False,True,False,OSF
18942,-1.0400114,-0.5985475,-0.45150352,0.68165267,0.8610091,False,True,False,OSF
18943,0.41282624,0.79171187,-0.46569502,0.85050154,0.89747256,False,True,False,OSF
18944,-0.69193,-0.79967636,-0.05190637,0.19721928,1.2542554,False,True,False,OSF
18945,0.84861314,1.7175002,-0.4800674,0.7709269,0.72318053,False,True,False,OSF
18946,0.14581306,-0.2240679,-0.63842463,1.3018923,0.71875566,False,True,False,OSF
18947,-0.24118434,-0.78003144,-0.41857424,0.45653877,1.1548,False,True,False,OSF
18948,0.71145767,0.51983625,-0.4235343,0.3102476,1.293405,False,True,False,OSF
18949,0.15979773,0.013447892,-0.2664578,0.40904757,1.1698246,False,True,False,OSF
18950,-1.0288335,-0.9770562,-0.37776953,0.45925876,1.0018075,False,True,False,OSF
18951,-0.80493015,-1.2676507,-0.33633608,0.43430054,1.0836259,False,True,False,OSF
18952,0.15727158,-0.20960324,-0.34810355,0.45079994,1.0317647,False,True,False,OSF
18953,0.2332214,0.06432447,-0.43142024,0.5313781,0.98126394,False,True,False,OSF
18954,-1.4299312,-1.502614,-0.39053914,0.47091663,1.0373776,False,True,False,OSF
18955,-0.8967469,-0.48981225,-0.37580836,0.6078282,1.0763661,False,True,False,OSF
18956,0.9300281,1.4918215,-0.4677794,0.84610635,0.88998055,False,True,False,OSF
18957,-1.0331264,-0.5873862,-0.47604582,0.3261055,1.1693482,False,True,False,OSF
18958,-0.7477036,0.107042775,-0.97797674,1.327182,0.9181718,False,True,False,OSF
18959,-0.2426538,0.46800873,-0.6905336,1.0425463,0.8595622,False,True,True,OSF
18960,-0.7235152,-0.6376621,-0.57998806,0.9356634,0.64786494,False,True,False,OSF
18961,-0.3804697,0.61000264,-0.5639642,0.82862866,0.7982942,False,True,True,OSF
18962,0.036346246,0.3972119,-0.5664702,0.84173614,0.9460567,False,True,False,OSF
18963,-1.0636383,-0.29831815,-0.4595632,0.4615881,1.2147642,False,True,False,OSF
18964,-0.55309045,-0.47972703,-0.54234964,0.9565503,0.70900613,False,True,False,OSF
18965,-1.2868649,-1.2483813,-0.6960501,1.1734679,0.90364206,False,True,False,OSF
18966,0.20067856,0.14931062,-0.80410415,0.8874268,0.81822455,False,True,False,OSF
18967,-0.25987458,-0.20725085,-0.5464199,0.94281286,0.7892461,False,True,False,OSF
18968,0.4211477,1.4149936,-0.45805064,0.85558903,0.9916323,False,True,False,OSF
18969,-0.19076025,0.1168277,-0.46120644,0.81094366,0.8920327,False,True,False,OSF
18970,0.79969156,1.4188476,-0.3178616,0.45107582,1.4611645,True,True,False,OSF
18971,-0.82842505,-0.15662451,-0.45280784,0.8231443,0.93718386,False,True,False,OSF
18972,-1.0396976,-0.6093334,-0.4660594,0.5015843,1.1840386,False,True,False,OSF
18973,0.25419015,0.67131484,-0.70399934,1.0787354,0.7291131,False,True,True,OSF
18974,-1.2240411,-1.4639748,-0.52974594,0.88897157,0.83788925,False,True,False,OSF
18975,0.86959845,0.69363743,-0.37709996,0.60887426,0.888779,False,True,False,OSF
18976,-1.3341353,-1.4735845,-0.3937983,0.47630197,1.0452769,False,True,False,OSF
18977,-1.4753195,-1.3952551,-0.50170034,0.50497496,0.9691791,False,True,False,OSF
18978,-1.3096168,-0.8669946,-0.48242292,0.27203053,1.2288172,False,True,False,OSF
18979,-0.09821704,1.2508523,-0.7806071,0.9256495,0.81104296,False,True,False,OSF
18980,-0.701143,-1.0950258,-0.43957016,0.33604434,1.151964,False,True,False,OSF
18981,0.42479658,0.3232119,-0.37101346,0.4681902,0.9756057,False,True,False,OSF
18982,0.8069894,1.0578316,-0.7831952,0.9067808,1.0442294,False,True,False,OSF
18983,-1.2497485,-1.2989075,-0.4834842,0.4745396,1.0836838,False,True,False,OSF
18984,-1.5008122,-1.6331213,-0.63695514,1.0218188,0.7415583,False,True,False,OSF
18985,-1.1302761,-1.6254134,-0.33235678,0.42872158,1.1011621,False,True,False,OSF
18986,0.6680342,0.5025687,-0.43154755,0.41597688,1.0588851,False,True,False,OSF
18987,1.3685228,1.1222969,-0.36291745,0.47157028,0.96647936,False,True,False,OSF
18988,-1.2087356,-1.664378,-0.33529052,0.42991436,1.0971159,False,True,False,OSF
18989,-0.88530487,-0.91574407,-0.48524916,0.81734824,1.0200741,False,True,False,OSF
18990,-0.9742157,-0.3358312,-0.50979143,0.4980802,1.0096043,False,True,False,OSF
18991,0.9913988,1.3641422,-0.46375707,0.6921433,0.95474786,False,True,False,OSF
18992,-0.41527453,-0.2483425,-0.49197942,0.85013306,0.9289675,False,True,False,OSF
18993,0.13972056,0.43597624,-0.45956656,0.7032239,0.92913246,False,True,False,OSF
18994,-1.6280446,-1.2969304,-0.49181914,0.45601845,1.0250115,False,True,False,OSF
18995,-0.19028144,-0.59176564,-0.34385312,0.4448404,1.0504969,False,True,False,OSF
18996,-0.91844213,-0.4001464,-0.45150352,0.66997105,0.8558685,False,True,False,OSF
18997,-1.6143076,-1.4204307,-0.46254036,0.31251353,1.1330965,False,True,False,OSF
18998,0.733252,1.2708476,-0.22653839,0.35995418,1.0871882,False,True,False,OSF
18999,-1.9092242,-2.0399337,-0.4545713,0.7323125,1.0468211,False,True,False,OSF
19000,0.8140725,1.1897154,-0.48086056,0.95586956,0.9177976,False,True,False,OSF
19001,1.5491183,1.8256849,-0.49662903,0.7441777,0.7490635,False,True,False,OSF
19002,-1.0156744,-1.3247837,-0.5851294,0.9683879,0.6395569,False,True,False,OSF
19003,-1.8221459,-1.6549184,-0.713175,1.0673944,0.8676102,False,True,False,OSF
19004,0.65669125,1.3568097,-0.1922928,0.45134735,0.97833043,False,True,False,OSF
19005,-0.0095208455,1.1344343,-0.76421285,1.1561829,0.8753067,False,True,False,OSF
19006,-0.71025705,0.09412968,-0.56806666,0.39186412,1.3502394,False,True,False,OSF
19007,-1.5657163,-1.4174527,-0.7013203,1.1374708,0.87042797,False,True,False,OSF
19008,-1.7282984,-1.6415049,-0.5522053,1.0349394,0.9314612,False,True,True,OSF
19009,-0.6826014,-1.2663995,-0.32556662,0.40583977,1.182672,False,True,False,OSF
19010,-0.21481653,0.93918633,-0.4545713,0.92283154,1.018875,False,True,False,OSF
19011,1.6438243,1.9555666,-0.4956063,0.7385435,0.7478238,False,True,False,OSF
19012,-0.6482754,-0.7959476,-0.538161,0.9913375,0.7091716,False,True,False,OSF
19013,0.70789135,0.5327744,-0.4326774,0.4321576,1.0479306,False,True,False,OSF
19014,1.1474262,1.5677736,-0.2205732,0.41238743,1.0429786,False,True,False,OSF
19015,1.4642526,1.3013035,-0.36619157,0.50762916,0.9290564,False,True,False,OSF
19016,0.4878019,0.34813717,-0.73821306,0.99048764,0.64371395,False,True,False,OSF
19017,-1.9252727,-2.586713,-0.44158038,0.6033737,1.0744812,False,True,False,OSF
19018,-1.8599558,-1.929697,-0.6252521,1.029148,0.8287756,False,True,False,OSF
19019,-1.8735276,-1.9155827,-0.6263883,1.0295795,0.8354722,False,True,False,OSF
19020,-0.6157656,-0.74667263,-0.5388523,0.98727465,0.7158759,False,True,False,OSF
19021,0.9334623,0.85492593,-0.40046787,0.34890816,1.3495581,True,True,False,OSF
19022,-1.7776163,-1.7090733,-0.44947344,0.6033438,1.0587367,False,True,False,OSF
19023,-1.4579335,-2.310508,-0.5939081,1.0165918,0.63538665,False,True,False,OSF
19024,-0.72972333,0.01875327,-0.45300072,0.83760136,0.9456038,False,True,False,OSF
19025,0.79373115,0.49025628,-0.3558876,0.46171394,0.99745977,False,True,False,OSF
19026,-1.2365729,-1.1311374,-0.50979143,0.53085756,0.9495058,False,True,False,OSF
19027,1.5026567,1.3207232,-0.3660103,0.49763232,0.9369749,False,True,False,OSF
19028,-1.348087,-1.6432567,-0.34793204,0.43687767,1.0741345,False,True,False,OSF
19029,-0.72339964,-0.4097311,-0.3806426,0.62103415,1.0905007,False,True,False,OSF
19030,-0.17692417,0.4082231,-0.45731816,0.7250983,0.8646236,False,True,False,OSF
19031,-1.7887115,-1.6517652,-0.7140041,1.0640006,0.8773745,False,True,False,OSF
19032,-0.0146061815,-0.71413964,-0.3169583,0.37549287,1.2911748,False,True,False,OSF
19033,0.921558,1.3153927,-0.48033816,0.9543349,0.91695344,False,True,False,OSF
19034,0.34105363,0.7943646,-0.73364663,1.0540495,0.65095204,False,True,False,OSF
19035,-1.0244086,-0.5583317,-0.46553925,0.5033038,1.1882432,False,True,False,OSF
19036,0.846797,0.9671397,-0.24614234,0.40214434,1.1105897,False,True,False,OSF
19037,0.081701495,0.37146083,-0.3788226,0.827169,0.7060102,False,True,False,OSF
19038,-0.9747936,-0.80395573,-0.5539867,0.97594345,0.91559416,False,True,True,OSF
19039,-1.1522025,-1.6546181,-0.3316183,0.42717373,1.106395,False,True,False,OSF
19040,-1.293172,-1.3452294,-0.51456916,0.6221362,0.9204609,False,True,False,OSF
19041,-0.3653788,-0.015281232,-0.7022662,1.0226212,0.93590397,False,True,True,OSF
19042,-0.4956658,-0.56201047,-0.39846587,0.8656398,0.7589135,False,True,False,OSF
19043,-0.7380117,-0.009325193,-0.5126087,0.22070651,1.3760443,False,True,False,OSF
19044,-0.87447375,-1.066622,-0.5347011,0.9581193,0.7498069,False,True,False,OSF
19045,-0.4225228,-0.44374055,-0.3959774,0.86076605,0.7522112,False,True,False,OSF
19046,-0.14908691,-0.48325562,-0.640081,1.2383875,0.706192,False,True,False,OSF
19047,0.0013597921,1.329482,-0.46650243,0.803246,0.705105,False,True,False,OSF
19048,-1.4949839,-1.5063928,-0.46993122,0.39111534,1.1181735,False,True,False,OSF
19049,0.094332285,0.048408333,-0.5075663,0.72737116,0.8103193,False,True,False,OSF
19050,0.47994277,0.41320315,-0.43417457,0.66624033,0.9369478,False,True,False,OSF
19051,-1.8784479,-1.9858289,-0.4545713,0.73577195,1.0463135,False,True,False,OSF
19052,-1.3332273,-1.5173539,-0.48398715,0.69603854,1.0776877,False,True,False,OSF
19053,0.11069452,-0.3526983,-0.42811802,0.29605383,1.2189138,False,True,False,OSF
19054,-0.67948085,-0.8373396,-0.5375719,0.9944481,0.7020574,False,True,False,OSF
19055,-0.66774166,-0.8057575,-0.5379543,0.9926873,0.7012146,False,True,False,OSF
19056,-1.7148751,-1.7615266,-0.4128828,0.72426754,0.8531345,False,True,False,OSF
19057,0.41267765,1.0542029,-0.30362663,0.38573542,1.4122844,True,True,False,OSF
19058,-0.2821312,-0.5228958,-0.33971992,0.47886932,1.2138202,False,True,False,OSF
